MTRN,BEP,FARM,KAI,KNW,ISDR,DYAI,MITK,PRTG,GILD,TNL,NBIX,ONCY,ARR,KLIC,EAT,QUBT,MRKR,LFMD,NEPH,CYTH,KOSS,FKWL,FLEX,AEHL,TSCO,FLNT,IHT,QCRH,FLS,IMAX,OXM,QUIK,FNB,WCN,RBCAA,WEYS,NSYS,RELX,SJT,WFCF,LIXT,DVAX,CHCI,PALT,NTWK,ALRS,FUN,HL,NVS,NWG,BCAL,SNA,BCML,WTW
-0.00279598,0.024137848,0.004007253,0.00624545,0,0.800000538,-0.466666659,0,-0.04,0.016531849,-0.029648259,-0.012847953,-0.021052586,0,0.007451481,-0.006118723,0,0.136363636,0,0.076923077,0.75,0,0.039999962,-0.001890275,0,-0.001181149,0,0,0,0.005762317,-0.026573434,0.00108458,0.009389694,-0.008643937,0.003918129,-0.033502967,0.005185585,-0.015873076,0.020575916,0.020173993,0.099999977,0,0,-0.018867906,0,0.010989053,0,0.013003554,0.008645668,0.013459868,-0.00565772,0,0.000334948,0,0
0.00093489,0.010101172,0.001773933,0.007666818,-0.25,0,0,0,0,-0.008686091,-0.001309415,0.049891543,0.016129024,0,0.005917078,-0.034740763,0,-0.04,0,0,-0.142857143,0.063830027,-0.019230752,-0.004734816,0,-0.015961945,0,0,-0.067901273,-0.007529644,0.037356286,-0.00361011,0,-0.006035845,-0.00813021,0.015357664,0.001841859,0,-0.006336518,0.006757517,0,0,0.026785732,-0.019230816,0,-0.01449274,0,0.017544032,0.001904866,-0.005664047,-0.019914655,0,-0.020934558,-0.01058195,0.003587166
0.023653786,0.011666753,0.015493439,0.035144843,0,0,0.724999968,0.549999989,0,0.015659983,0.024038539,0.008264455,0.021163975,0,0.023529538,0.052847717,0,-0.208333333,0,-0.071428571,0,-0.039999963,-0.019607825,0.034253001,0,0.001501868,0,0,0.003311223,0.019297461,-0.01800549,0.034782366,-0.009302348,0.0418353,0.025573478,0.058340421,0.059948759,0,0.001739241,0.008703054,0,0,0.047826104,0.196078448,0,0.003676414,0,0.006728039,-0.014258902,-0.001178442,0.00725689,0,0.014026704,-0.010695228,0.015122368
-0.002432392,-0.003295169,0.003051429,-0.007700085,0,-0.511111144,0.086956525,-0.16129036,0,-0.018538872,-0.003841188,0.010245843,-0.067357446,0,-0.012931166,0.002595882,0,0.368421053,0,-0.076923077,-0.166666667,0,0,-0.009199686,0,0.024894671,0.012587398,0.090908881,0.006600452,0.021278352,0.002820872,0.03030322,-0.004694815,0.001295703,0.004475856,-0.007350194,0.001040974,0.008064547,-0.006944448,0.013556204,0.136363677,0,0.033194989,0.229508202,0,0.117216148,0.007999454,0.005012692,-0.101253097,-0.00884959,-0.027377522,0,0.020748971,0,-0.000270848
0,-0.002754477,0,-0.016225615,0.333333333,0,0,0.153846242,-0.166666667,-0.017018882,0.019280317,-0.042596358,0.044444457,0,-0.007278013,0.020285471,-0.7475,-0.115384615,0.5,0.066666638,0.4,0.000631237,0,-0.003713972,0.011235928,0.00409735,0,0,0,0.004436161,-0.007032375,0.014021934,-0.084905675,-0.016818329,-0.007956996,-0.010283742,-0.01906405,0.04,-0.016511312,0.021401418,0.200000072,0,-0.008032083,-0.09333329,0,-0.032786885,0,0.000415776,0.009656257,-0.005357094,-0.04888882,0,0.013716874,0,0.001625604
0.021639764,-0.004972243,0.010430467,0.011114943,0,0,-0.400000016,0.3333333,0,0.007420063,0.016813695,-0.01059316,0.031914875,0,-0.001466274,0.009306338,0,-0.043478261,-0.066666683,0.125000083,0,0.015772868,0,0.013047536,0,0.021859613,0,0,-0.002622705,0.004416679,0.02691219,-0.002698314,-0.072164915,0.017106024,0.001925125,0.006650502,-0.004240608,0.446153787,0.013233642,-0.00714316,-0.033333373,0.058823529,0.008097119,0.014705818,0,0.020338996,0,0.026589044,0.053134869,0.021145207,0.01090339,0,0.000163905,-0.021621601,-0.005950823
0.013126592,-0.001665923,-0.008602271,0.000709021,0,0,0.222222281,0.274999957,0,0.002643848,-0.018188825,0.025695907,-0.025773216,0,0.016152925,-0.04568371,0,0.090909091,0,0.041666618,-0.285714286,0,-0.007999992,-0.014719451,0,-0.033086153,-0.013812155,0,0,0.011542761,0.033103417,-0.012174252,0.049999932,-0.021992723,0.013768765,-0.022295938,-0.044002671,-0.127659559,0.000779212,0.013189896,-0.241379352,0.122222265,-0.2329317,-0.07246375,0,-0.006644544,0,-0.004856331,0.025227154,0.003320554,-0.029275884,0,-0.004422934,0,0.001088481
-0.006772635,0,0.009544462,-0.025868073,0,0,0.272727223,-0.254901956,0,0.002448809,0.019368147,-0.004175361,-0.015873007,0,0.004335182,-0.016249671,0.03960396,-0.083333333,-0.285714274,-0.066666667,-0.2,0,0,0.007469675,0,-0.027433822,0,-0.083333157,0,-0.013118808,-0.014686203,-0.036289204,0,-0.016534059,-0.00505323,0.00886832,0.010393628,-0.036585332,0,-0.00165692,0,0,-0.015706866,-0.062500047,0,0.003344494,0,-0.014233275,0.003937124,0.023170102,-0.053968166,0,0.002138775,0,0.007610766
0.005039705,0.006674131,0.00816503,0.000363667,0,0,0,-0.157894745,0,0.012213524,-0.03634894,0.041928681,-0.016129024,-0.001098462,-0.00863323,-0.035714149,0,0,0.399999976,0.071428571,0,-0.015527947,0,-0.024096363,0.005555599,-0.018198327,0,0,-0.01117697,-0.006292969,-0.020325216,-0.023090906,-0.021164002,-0.010087574,0.008253669,-0.012139162,0.009184233,0.012658216,-0.030775099,0.015646428,0,-0.207920822,0,0,0,-0.043333308,0,-0.017739488,0.00784317,-0.003235077,-0.005033504,0,-0.007387821,0,-0.010790378
-0.035988019,0.012706739,-0.017050279,-0.023636221,0,0,0,0.406249994,0,-0.025802904,-0.03129024,-0.008048282,0.021857875,0.00109967,-0.010159642,-0.050462665,0.047619048,0,0,0.066666667,0,0,-0.133064484,-0.012345667,-0.011049697,-0.019771328,0,0,-0.00199477,-0.019947375,-0.027662491,-0.059635861,-0.027026983,-0.005434831,-0.022354961,-0.015253723,-0.02074968,-0.051249981,-0.022708865,-0.00093305,0,0,-0.042553153,-0.083333314,0,-0.034843205,0.007936752,-0.004619674,-0.011673298,0.012791049,-0.060708292,0,-0.012735519,0.049723735,-0.015544038
-0.018359783,0,0.030355405,0,-0.2,0,-0.357142863,0,0,0.023056463,-0.022566439,0.010142027,0.064171198,0.01097638,0.004398897,0.026816218,0,0,0,-0.0625,0.75,0,0.116279065,0.008653824,0.018994309,0.014497625,0,0.090908881,0,0.005653417,0.015647177,0.02938912,0.005555531,0.008879986,0.015780912,0.034853481,0.011895864,-0.010540174,0.014600126,-0.013084129,0,0,-0.049999979,0,-0.126582306,-0.079422408,0,-0.017299661,-0.037401635,-0.004712394,0.032315817,0,0.00904672,0,0.012188312
-0.023067464,-0.003273181,-0.003366761,-0.011173213,0.5625,0,0.400000026,0,0,-0.013224215,-0.037120688,-0.060241002,0.055276384,-0.002171325,-0.02919705,-0.062203319,0,0.136363636,-0.285714274,-0.080000023,-0.285714286,0.006309099,-0.05000005,-0.019065768,-0.010964999,0.008698011,0.004201723,0.083333324,-0.000666229,0.044976369,0.001400592,-0.021788601,-0.011049751,-0.014218072,-0.002219631,-0.015384805,-0.011756016,0.033288947,-0.00952582,0.023910999,0,0,-0.017543926,-0.036363603,0,0.035294103,0,-0.008587844,-0.025562483,0.004355888,0.003478311,0,-0.010957979,0,-0.021072785
-0.001276413,0.008210243,0.017314106,0.006779598,-0.2,0,-0.126984101,-0.066666671,0,0.012646293,0.007065856,0.008547001,-0.019047672,-0.004352683,0.018045093,0.019240126,-0.056363609,-0.12,0,0.159420318,0,0.003134654,-0.039473647,0.02818267,-0.002217176,0.026486127,0,0.076923275,0,0.03865935,-0.009790234,-0.018049021,0.005586644,0.020604202,0.012075087,0.036317555,0.005947879,0.025773171,0.000204779,0.004393005,0.136363677,0,0.011904808,-0.018867906,0,0.022727288,0,-0.000432653,-0.035676651,-0.005845503,-0.025996435,0,0.00856153,0,0.002795634
0.044728672,-0.02713528,0.000415048,-0.002992847,0,0,0.236363623,0,0.1,-0.001491083,0.028063383,0.00847467,0.004854431,0.006557275,0.011816827,0.063587242,0.059730219,0.090909091,0,-0.025000042,0.2,0,0.073059289,0,0,0.013801085,0,0,0,0.017537901,0.01412428,0.049276322,-0.044444476,-0.023939579,0.008791431,0.005297658,-0.001848047,0.035175846,0.015752599,-0.021265714,0.160000022,0,0,0.057692251,0,0.037037037,-0.007874256,0.005199388,0.050054182,-0.011381072,-0.026690464,0,0.016311262,0,-0.008084745
-0.003669787,0.031585296,0.012863101,0.014258895,0.1,0,-0.044117692,-0.214285659,0,0.033227486,0.0063695,0.050420118,0.033816373,0,0.018978008,0.010275086,0,0.166666667,0.5,0.064102567,0.166666667,0,-0.021276576,0,0,0.005031292,0.0069735,0,0,-0.009671902,0.016713143,0.01714537,-0.005813928,0.036439683,0.013382782,0.012971335,0.045403705,0,-0.007854989,-0.010650337,-0.172413852,-0.125,-0.011764751,0.036363665,0,0.007142884,0,-0.007758867,-0.067357189,0.013046937,-0.02983322,0,0.003275419,0,0.007588544
0.025475447,0.000546853,-0.022941425,-0.011098808,-0.090909091,0.136363372,0,0.363636273,0,-0.000542003,-0.010849823,-0.014000034,0.004672863,-0.009771486,0.014326634,0.013869848,0,0.107142857,0.533333302,0.024096427,0,0,-0.06521733,0.012287323,0.003333268,0.006183551,0,0,0,0.017182486,-0.009589064,0.001832036,0.21052627,0.013522731,0.008292791,-0.003601455,0.024208085,-0.031553369,0.019285627,-0.00382835,0.20833342,0,-0.035714197,0.105263117,0,-0.003546113,0,0.006950503,0.002222456,-0.008522692,0.012766096,0,0.010773822,0,-0.000557863
-0.030230086,-0.007104208,-0.025995868,-0.002992847,0.35,0,0.030769294,-0.266666618,-0.090909091,-0.013376696,-0.045247132,-0.02839754,0.07441863,0.008771711,-0.018361421,-0.0341998,-0.045454545,0.387096774,0,0,-0.428571429,0.004375022,0,-0.011204394,0.009966811,0.016681556,0,-0.071428742,0,-0.008518456,-0.016597495,-0.049377807,-0.004830897,-0.008005228,-0.018885341,-0.001204751,-0.063955138,0.026315734,-0.025492902,0.020653962,0,0,0.030864196,-0.095238062,0,0.014234862,0,-0.015530622,0.008868767,0.028844127,-0.042016887,0,-0.01308145,0,-0.012001152
-0.017592925,-0.009355981,-0.015066676,0.000750498,-0.185185185,0,0.044776076,0,0.1,0.013191596,0.021062926,0.03131526,0,0.003260935,-0.00719431,-0.003304759,0,-0.186046512,-0.04347822,-0.011764726,0.75,0,-0.023255902,0.001888609,-0.0054825,0.00748427,0.005540152,0,0,-0.008591849,0.025316431,-0.010389428,0.033980566,0.002017533,-0.006519563,0.003618611,0.004084619,-0.015872914,0.024320428,-0.004000386,0.034482802,0,0,-0.140350863,0,0.010526289,0,-0.004381892,-0.041757868,-0.012996486,0.072368431,0,-0.006054579,-0.047368401,0.005084753
-0.03298776,-0.012777817,-0.00786712,0.026996694,0,0,0.07142859,0,0,0.016998185,0.017815479,0.004048579,-0.012987006,0.002166968,-0.001449347,0.026053839,0,-0.028571429,0.090909111,-0.047619028,0,-0.004355965,-0.023809502,0.025447623,0.00110259,0.01285679,-0.001377424,0.01538482,0,-0.012338121,0.027434816,-0.004665633,-0.028169019,-0.001342314,0.009687291,-0.00080142,-0.001109973,0.026054594,-0.001396799,-0.030711003,0,0,-0.005988047,0.0612245,0,0,0,-0.011884094,-0.019495605,-0.014296572,0.028629806,0,-0.005268399,0,-0.000562096
0.044184622,-0.002813425,0.070925146,0.020080423,-0.136363636,0,0.066666683,0,0,0.007112404,-0.004606283,-0.012096763,0.004385933,0.007567408,0.023222334,-0.007848443,0,0.147058824,0.24999995,0,0,0,0,0.032169131,0.007709176,0.01212946,0,-0.090909266,0.033333329,0.018887611,0.013351186,-0.023827704,-0.009661794,0.018816987,0.029712013,0.0064154,0.063310261,-0.027811425,0.010190155,0.035096053,0,0,0.156626525,-0.038461566,0,0.020833347,0,-0.002227185,0.033918033,0.0116413,0.047713798,0,0.023667815,0,0.016591655
-0.048537704,0.001128203,-0.02427009,-0.052612791,-0.157894737,0,-0.162499992,0,0.136363636,-0.033191914,-0.051365059,-0.05306127,-0.008733562,0,-0.021276786,-0.065146795,0,0,0.099999984,-0.0625,0,0,0,-0.02760469,-0.007650199,-0.07134837,0,0,-0.03225806,-0.019559651,-0.018445368,-0.05962372,-0.058536594,-0.027704378,-0.010820443,-0.034263046,-0.038997715,-0.00373131,-0.032832434,0.003531571,0,0,-0.036458372,0,0,0,0,-0.015625008,0.013574832,-0.01150734,-0.062618686,0,-0.023767216,0,-0.007468891
0.004905218,0.003382588,-0.023608697,-0.001888642,0,0,-0.029850806,0.272727182,0.08,-0.008400401,-0.020487893,-0.030172386,-0.052863495,0,0.002898695,-0.019910289,0,0,-0.12121208,-0.013333356,-0.285714286,0,0,0.000915768,0,-0.036614974,0,0.041667053,-0.01666656,0.023820179,-0.009395932,-0.008085587,0.036269412,-0.033242876,0.014889304,0.028877989,-0.007970416,-0.001248468,-0.020245522,0.021586302,0,-0.071428571,-0.075675655,0.019999981,0,-0.027210859,-0.037777467,-0.008616497,-0.016741252,-0.008778607,-0.042510049,0,-0.008115111,0,-0.060200679
-0.023104483,0.00168555,0.012521838,-0.009084368,0.1875,0,-0.076923006,0.047619075,0,-0.002025804,-0.003486317,-0.022222201,-0.013953481,0,-0.01445107,0.019298896,0,-0.076923077,0,-0.054054032,0,0,-0.03414631,0.002744674,0,0.036136964,-0.005517227,0,0.016949042,-0.028064451,-0.02303524,-0.018875817,0.015000003,-0.00350854,-0.013772857,0.002406188,-0.005843845,0.036249995,0.010644846,0.002756134,0,0,-0.011695951,-0.019607825,0,-0.003496517,0,0.019670336,-0.063564057,-0.017905252,-0.00211428,0,0.000500551,0,0.023428287
0.027648259,0.000560706,-0.038379636,-0.021772318,0,0,0,-0.249999966,-0.148148148,-0.019191604,-0.035981732,-0.022727251,0,0,-0.041055679,-0.027902104,0,0.027777778,-0.137931063,-0.014285739,0,0,-0.035353562,-0.037408646,0,-0.036680198,0,0,-0.01666656,-0.013016229,-0.019417457,0.009619922,-0.068965552,-0.032394498,-0.036429387,-0.010800591,-0.032696578,-0.031363116,-0.023750218,0.015117074,0,0,-0.017751435,-0.019999981,0,-0.035087719,0,-0.014356004,0.002424008,-0.011370218,-0.088982996,0,-0.031542163,-0.104972352,-0.011301061
0.017179962,-0.003924018,0.039024456,-0.00702877,0,0,-0.05000005,0.212121182,0,-0.007902307,0.009849886,-0.032558218,-0.028301872,-0.001073021,-0.036697055,0.0170104,0,0,0,-0.057970991,0,0,0.099476409,0.004739364,0,0.004993639,0.008321789,0,0.009491269,-0.017052871,-0.005657703,-0.054568978,0.005291054,-0.016011502,0.007561151,0.025475467,0.015571435,-0.003735957,0.003807673,0.000902722,-0.10000002,-0.538461538,-0.006024119,0.020408143,0,-0.032727259,0,0.001365542,-0.026601866,-0.001586621,0.039534903,0,0.00861669,0,0.005275421
0.029318075,0.003376877,0.017072023,0.018088726,0,0.520000387,-0.035087686,-0.125000028,0,0.026740072,0.024640074,0.093750086,0.009708765,0,0.039682492,0.01723227,0,0,0,0.215384589,0,0,0.023809616,0.030188579,-0.001101376,0.004658258,0,0.039999606,-0.02552019,0.038861477,0.007112335,0.004122481,0.057894699,-0.022929003,0.022201474,0.010646515,0.011219572,0,0.00969446,-0.002254609,0.111111136,0,-0.03030303,-0.060000011,0,0.067669143,0,-0.018181659,0.018633303,-0.005163721,0.055928328,0,0.004612741,0,-0.001166145
0.013002995,0.001121243,0.00503586,-0.028581918,-0.368421053,-0.18421072,0.727272668,0,0.034782609,0.003509549,0.002505071,-0.0087912,0.009615412,0,0.094656378,0.00199332,0,-0.081081081,0,-0.113924032,0,0.062500314,0.018604633,0.003662956,-0.00110259,-0.008037138,0,0.115384655,0.013094263,0.028205113,0.012711886,0.003649408,-0.009950206,0.018924823,0.019271939,0.012875342,0.004437466,0.042500019,0.002922226,0.017848859,0,0,0.162500024,0.085106375,0,0.017605634,0.004619089,-0.009259852,0.002439281,0.010780703,0.004237427,0,-0.008503586,0.018518471,0.004670195
0.000305532,0.01736684,-0.022964661,-0.010338193,0.25,0,-0.526315796,0.142857179,0.050420168,-0.014356908,-0.028485594,0.075387951,-0.023809542,0.001074174,0.055787805,-0.019393427,0,-0.029411765,0,0,0,0.007058783,-0.009132411,-0.028284505,0,-0.001557828,0,0.027586388,-0.004081533,-0.007940397,0.012552322,-0.005908469,-0.035175931,-0.039375465,0.016206269,-0.037364687,-0.02798207,-0.002398136,-0.039125946,0.015537783,-0.166666717,0,-0.048387075,0.098039258,0,-0.003460221,0,0.005140383,0.007298809,-0.015801017,0.018987361,0,-0.017495539,-0.018181772,-0.006972728
-0.022303412,0.011013603,-0.019230781,-0.002410613,0.066666667,0.935484184,0.111111141,0,0,-0.001867205,-0.029835169,-0.094845371,0.009756125,0,0.033025204,-0.029918673,0,-0.090909091,0,-0.042857155,0,0,0,-0.028169058,0.001103807,-0.009987749,0.00137546,0.006711272,-0.039617534,-0.018773821,0.017906286,-0.008231024,0.005208382,-0.008507476,-0.015357016,-0.006795596,0.013636206,0.002403901,-0.016027812,-0.006338267,-0.040000051,0,-0.062146912,-0.017857186,0,-0.013888876,0.005946269,-0.010692531,0.038647761,0.014047852,-0.047619104,0,-0.05237426,0,-0.024868344
0.019999883,0.00599088,0.017864929,0.011276425,0,0,0,-0.125000028,0,0.037792065,0.044538425,0.104783611,-0.028985587,0.002145582,-0.010230104,-0.003136651,0.904761905,0.066666667,0,0.014925399,0,0,-0.041474723,0.017391259,0,0.033102468,0,0.02000022,-0.041369692,0.004300995,-0.01082543,0.013831266,-0.025906764,-0.007020446,0.028194076,0.042510025,0.020179622,0,0.023332591,-0.034095958,0,0,-0.030120481,0.018181863,0,-0.00352114,0,0.005638729,-0.029069769,0.004353653,0,0,0.028740134,0,0.018001856
-0.07322324,-0.008120806,-0.017979481,-0.022301624,0.0625,0,0.539999962,0,-0.12,-0.013520605,-0.042639336,-0.03298966,0.014925366,-0.002140988,-0.014211937,-0.016780139,0,0.09375,-0.160000038,-0.058823566,0,-0.053154312,-0.014423064,-0.035137691,-0.00110259,-0.032041806,0.009615413,-0.032679857,-0.064731922,-0.015727335,-0.020519849,-0.025920488,-0.042553151,0.025922712,-0.02362877,-0.001553781,-0.03589771,-0.010791385,-0.029898838,0.028695123,0,0,-0.080745352,-0.142857186,0,-0.01060068,0,-0.015420421,0.019161514,0.017537064,-0.013043428,0,-0.019699078,0,-0.00383147
-0.067768424,0,-0.018308572,-0.012220077,0,-0.133333381,0.168831167,0.371428564,0,0.000730963,-0.018558162,-0.012793165,-0.053921575,0,-0.018348606,-0.028266965,0.025,-0.085714286,0,-0.12499995,0,-0.016039483,0,-0.034448833,0,-0.038146076,0,-0.135135279,0.19252169,-0.009169445,-0.002793293,-0.01027101,0.005555531,-0.028330634,-0.000896273,-0.060287556,0.015577677,-0.026666699,0.025942551,0.042727069,0.125000102,0,0.060810784,0.041666699,0,-0.017857143,0.001641836,-0.024204791,-0.030552185,-0.000968253,-0.050660853,0,-0.004749721,0.049382667,-0.014201176
-0.059574529,0.007641584,-0.018206224,-0.058556652,0,0,-0.055555504,-0.125000008,0.090909091,-0.0045655,-0.006482692,-0.049676029,0,0.002145582,-0.017356322,0.035126535,0,-0.03125,0.190476245,-0.053571442,0,0,0,-0.017329319,0.003311421,-0.016388281,0,0,0,-0.01509526,-0.016806707,-0.027358205,-0.038674015,0.024428557,-0.012859376,0.002069538,-0.009352677,0.009962631,-0.015344863,0.002123654,0.111111136,0,0.025477744,-0.04000003,0,-0.029090881,0,-0.032101053,-0.088484972,0.033727434,0.037122963,0,-0.021843127,-0.041176515,-0.008703475
0.010558173,0,0.010402737,0.048182373,-0.176470588,0,-0.152941167,0,0,-0.000550356,0.036432788,0.02500003,0.020725448,0,0.048912917,0.040297068,0,0.064516129,0,0.075471665,0,0,0,0.049792668,0.006600531,0,0,-0.007812342,-0.099399661,0.008856935,0.012820535,0.024248001,0.034482764,-0.006922759,0.023326772,0.016522333,0.014728132,-0.014796534,0.02260785,-0.018432065,0,0,0,0,0,0.03370785,0,-0.000502691,0.073138545,0.006000211,0.026845731,0,0.01032066,0,0.010596453
-0.042910365,0.008512602,0.044762844,-0.029252204,0,0,-0.027777833,-0.142857082,0,-0.028267375,-0.057712404,-0.042128614,-0.040609149,-0.002140988,-0.056994956,-0.057084759,-0.268292683,-0.090909091,0,0.01754389,0,0,-0.029268265,-0.041502054,0.004371575,-0.033322158,-0.004081605,-0.055118254,-0.062222149,0.010306128,-0.07594936,-0.04450771,-0.061111146,-0.007746255,-0.031083677,-0.015034743,-0.046520682,0,-0.037776676,-0.006104814,-0.066666747,0,0.012422289,-0.041666628,0,-0.018115942,0,-0.023126829,0.087979843,-0.001863698,-0.02614388,0,-0.044204611,-0.006134876,-0.029958093
-0.003118798,-0.027143933,-0.042416595,-0.040464811,0,0,0.07142859,-0.027777833,0.0625,-0.001510818,0.002227209,-0.00925925,-0.005290967,0,-0.027472503,0.025405045,0,0.033333333,0.080000019,0,-0.2,0,0,-0.023711323,0.001088193,0.019303529,0,0,-0.024486441,0.043826406,0.006088274,-0.028741156,0.023668617,-0.048399443,-0.011610087,0.018977065,0.048399949,0,0.004238088,-0.006338717,0,0,-0.036809783,-0.043478293,0,-0.011070153,0,-0.02264594,0.107061741,-0.002427768,-0.026845633,0,0.005441098,0,-0.003705967
-0.04497473,0.033481373,-0.053691037,0.013907776,0,0,0,0,0.019607843,0.001702429,-0.005000186,-0.021028072,0.037233986,0,0.029661061,-0.003689351,0,-0.032258065,-0.222222271,0.155172382,0.5,0,0,-0.007391833,-0.013043448,-0.01792324,0,0,0.012955468,-0.010424403,0.034795766,-0.022959319,-0.028901688,-0.033634406,-0.012983215,-0.004048584,-0.012286114,0.172715914,0.011772888,0.017597915,0,0,-0.070063659,-0.181818168,0,-0.037313434,-0.019672081,-0.010531719,-0.047325196,0.030325705,-0.013793151,0,0.005217884,-0.012345726,-0.027588395
-0.002866509,0,0.007091913,0.003097321,0,0,-0.026666641,0,0,-0.014730823,-0.009491836,0.002386576,-0.030769215,0,0.026063214,-0.033333649,0,0,-0.047619004,-0.179104467,0,-0.003792684,-0.050251268,-0.005319113,0.002202638,0.006542674,0.008196665,0,-0.000799169,-0.001535405,-0.011695895,0.035509677,-0.035714292,-0.009337474,-0.005010575,0.038211017,0.023369787,0.018143018,-0.024149438,-0.007134182,-0.071428556,0,-0.034246574,-0.055555503,0,-0.011627878,0,-0.042043395,0.018358718,-0.001635306,-0.027971922,0,-0.012112365,0.006250024,0.018489081
-0.080903805,0.003240186,-0.019718247,-0.047640167,-0.142857143,0,-0.109589097,0,-0.153846154,-0.016868193,-0.017474738,0.0047619,-0.015873007,0.003218833,-0.060160498,-0.039409062,0,0.033333333,0,-0.05454547,0,0,0.042328065,-0.06737971,0.002197797,-0.033185198,0,-0.083333157,-0.079200335,-0.04945465,-0.036982247,-0.048916475,-0.018518522,-0.016281138,-0.021404442,-0.009788574,-0.025046119,-0.031446561,-0.008998921,-0.032875913,0,0,-0.007092225,-0.117647141,0,-0.066666697,0,-0.008333489,-0.095440366,0.028753719,-0.014388433,0,-0.011483404,0,-0.004381893
-0.015638534,-0.044133695,-0.002873526,0.025011741,0,0,0.076923098,-0.285714274,0.159090909,-0.00389896,0.012048332,-0.004739332,-0.005376305,-0.001069808,-0.051209124,-0.007977039,0,-0.032258065,0,-0.038461523,-0.166666667,0,-0.035533021,0.016055054,0.00328941,0.014154251,0,0.090908881,-0.000868331,-0.116309456,-0.033794203,0.019618452,0,-0.073170661,0.000965271,0.01067625,0.014355851,0.038961106,0.037457452,-0.042998557,0,0,0.04285717,0.033333417,0,0.008403394,0,-0.014565672,-0.031652951,-0.000353823,0.046228563,0,-0.01201026,0,-0.006916034
0.009532571,-0.016892271,-0.014889564,-0.010393284,-0.166666667,0,-0.142857094,0.200000048,-0.215686275,0.011352349,-0.011904898,0.011904808,-0.016216207,-0.002140988,-0.028485805,0.005169449,0,-0.1,0,0,-0.2,0.013324774,0.047368439,0.007900752,0.004371575,-0.00593149,-0.006775068,0,0,0.064282506,0.028616825,-0.041601683,0.025157208,-0.011278123,-0.01092526,-0.058685481,-0.003351785,0.102083282,-0.003063417,-0.003998912,-0.153846176,0,0.006849276,-0.032258142,0,0.012499968,0,-0.014781631,0.012106468,-0.009909752,-0.060465056,0,0.001793781,0,-0.01297885
0.040467464,0.002291238,0.106289692,0.067123263,0,0,-0.08333335,0.1666666,0,0.03599763,0.016064017,0.042352901,0,0.006437897,0.032407534,0.022857041,0,-0.074074074,0,-0.060000017,0,0,-0.005025121,0.015677498,-0.005440628,0.051948103,0,-0.083333157,0.021738603,0.017865873,0.003091187,0.069451742,0,0.066539523,0.037361616,0.056941108,0.089685861,0.012287345,0.001317007,-0.067075545,0.090909072,0,0.013605429,-0.033333303,0,0.020576132,0.003344825,0.012694896,0.001196238,0.030026815,0.004950331,0,0.024864911,0,0.036241184
-0.043215499,0.013142466,-0.03702068,-0.039366658,0,0,0,-0.542857145,0,0.005417618,-0.059288233,-0.049661354,0.027472438,0,-0.043348311,-0.032960988,-0.013333333,-0.12,0,0.063829806,0,0,-0.015151501,-0.035281101,0.006564536,-0.073740611,-0.001364201,0,-0.085106216,0.05644129,0.018490041,-0.065448422,-0.006134943,-0.053476011,-0.013153471,-0.059378868,-0.043895432,-0.000933728,-0.005260914,0.01139135,0,0,0.114094014,0,0,0.004032274,0,-0.026210631,0.009558107,0.001041208,-0.019704216,0,-0.023291492,0,-0.025998153
0.036585767,0,0.050343119,0.006681626,0,0,-0.090909111,2.187500012,0,0.01430675,-0.049219668,0.009501179,0.021390435,0,0.006250073,-0.030040194,0.013513514,-0.090909091,0,0.020000034,0,0,0,0.043428504,0,0.00252169,0.006830601,0,-0.045581374,0.012498937,0.009077147,-0.028773414,0,0.013183074,0.020311035,0.007525226,0.020444878,-0.007476629,-0.008153541,0.043804657,0,0,-0.102409682,-0.31034483,0,-0.032128484,0,-0.023405638,0.048521032,0.00901346,0.025125566,0,0.013314967,-0.006211204,0.013981601
0.030065095,0.007896661,0.036601365,0.022566238,0,0,0,-0.313725489,0,-0.016303236,-0.005681656,0.105882308,-0.020942467,0,-0.013975376,0.016080938,0,-0.1,0,0.078431337,0,0,-0.102564125,-0.031763381,-0.00108701,0.02694922,0,0,-0.015594443,-0.00383884,-0.016491774,0.049125136,-0.024691334,0.006505646,0.011197165,0.078423349,0.007029673,0.033898273,-0.038658099,0.014389035,0,0,0.006711435,-0.099999991,0,-0.016597494,0,0.017375802,0.066591111,-0.023879023,-0.061274631,0,-0.000588632,0,-0.00501413
-0.003384065,0.006155603,-0.022698489,0.008654498,0.2,0,-0.100000024,-0.542857145,0,-0.002793372,-0.029841553,0.004255315,-0.01069511,-0.006396715,-0.004724165,0.002930969,0,0,0,-0.090909091,0,0,0.137142863,0.005656141,-0.002176274,-0.013295735,-0.00678426,0,-0.008910808,0.046168986,0.025914646,-0.022604904,-0.120253239,-0.072946073,0.030760045,-0.05309718,-0.006980602,0.04644811,-0.020337341,0.004964449,0,0,0.059999975,-0.222222201,0,0.046413436,0,-0.013545359,0.020105477,-0.009151411,-0.062663237,0,-0.009614994,0.006250024,-0.022047207
